,Dens1,Dens2,Dens3,Dens4,Vol1,Vol2,Vol3,Vol4
35,0.6967431408587293,0.781165538561485,0.5944191914985196,0.6845279791496053,0.2503640406245457,0.20159228035580784,0.06155429244055522,0.0475531237996826
36,0.7036433161817195,0.73900581446189,0.6758170789184271,0.6915521110260672,0.23774372349311307,0.21687163494604825,0.05146175390892415,0.051534818396253436
37,0.7101902729087277,0.7630881381104728,0.6501412498152923,0.6942412973691159,0.17915412293139898,0.15230698297607287,0.03518460978723415,0.03889466208828768
38,0.7352197150297582,0.7707394786322445,0.6902345141403446,0.7490019854038011,0.22157211696423204,0.19811029825516266,0.0518027215164608,0.04651772359964275
39,0.6685706021064202,0.706560489437106,0.6046509520782648,0.6585428386871124,0.1579816581586471,0.14169639576058718,0.039341167288633294,0.04081057531158885
40,0.685373694634424,0.7333092081637604,0.6388219884889251,0.6669928845891586,0.17202627627860906,0.14975784419591795,0.0379367054766371,0.039584715579730895
41,0.7129004280378654,0.7323482464786344,0.6630969942073532,0.6984019038186632,0.20886701444530692,0.19758261029111784,0.04328664960441451,0.042393639203723285
42,0.6899521591059099,0.7322427421377864,0.6294203634651225,0.6747699589432579,0.15386569203909756,0.14153403023318878,0.03731971647252316,0.034527029401270615
43,1.1497927824826444,1.2855905595545363,1.0442205114902068,1.1042318798599728,0.3450267457216085,0.2964226250948963,0.07536195954196923,0.05108831319590782
44,0.9524698097796107,1.032651342179816,0.9063118575218932,0.9443031830116512,0.22347179363479336,0.20474293004938746,0.04785723920067958,0.047556862974992536
45,1.1584379141564043,1.151046596861126,0.98610944621369,0.9905460201223131,0.25236473923533936,0.24315861383184983,0.05389723681990021,0.04823067991369591
46,1.2010272296516913,1.3917033697982844,1.1913234210112984,1.2531266796315477,0.27533946136221354,0.2614247356641703,0.050024818991448276,0.07143271377892785
47,1.2495326166374507,1.2443634500925331,1.0349899507507383,1.0805085700545893,0.27980451336566964,0.2577715112977062,0.058727611260002734,0.04928605584178554
48,1.254538810049238,1.2990619097057279,1.1809336492012257,1.1937282917839656,0.38351549399140017,0.3299835796081464,0.06256755598297499,0.07401432566456247
49,1.0244025699851336,1.0622617970587829,0.924045078976949,0.9018845945703683,0.22131233212039458,0.20390674758328567,0.04843363682294392,0.06172325524050328
50,0.9454285195112195,1.0144100020479614,0.9043175672481043,0.9677390426479178,0.11540940020740423,0.10104817138305855,0.023396869119143147,0.01888310810934315
51,0.7941263792127803,0.8535954194477294,0.767335988376149,0.8519536645409674,0.08908995201716756,0.07609259342599886,0.01835542022150682,0.016829184484380203
52,0.8342896814828661,0.9186864402981605,0.8472509936090803,0.883178212152297,0.11913568852304847,0.10531026586173661,0.0218381602812266,0.016066066615816894
53,0.6519142306493383,0.7520903439945944,0.7201371783821243,0.7657863213865685,0.09893741983171322,0.06389894407938089,0.011024617718180568,0.010870370489428408
54,0.6218704337787598,0.8073016964525207,0.7156745368006535,0.8057112869825149,0.1361353567865758,0.09151731630121468,0.02279611675452948,0.0136711754325597
55,0.6794282154103262,0.7478253190754639,0.6467556351308907,0.6862043225398533,0.11291708972177725,0.08936597337388194,0.021765095804449262,0.01754359270175862
56,0.5514084205562466,0.8326379053082807,0.77250339573018,0.6655607673667595,0.14187497735119556,0.08158866573469419,0.01657751795325826,0.01467784155704747
57,1.160481683351969,1.2157953391874674,1.1353452543371214,1.1061594367581193,0.318748230478122,0.2934078402618947,0.05334143585353725,0.06272644870539457
58,1.0184576721598206,1.1686970355673778,0.920174364749601,0.9328063786467105,0.33588422021583414,0.2635759899296919,0.06972457132419063,0.04796879403861802
59,1.050038681657376,1.0462801993453112,0.7768733294480512,0.9322936338476812,0.2832785283051043,0.2654581255973388,0.08023886557663606,0.06705536074098235
60,1.209855128155777,1.2014256806235513,1.060343785287201,1.0700070538718796,0.3126826205310237,0.27934315372729723,0.0630601000282956,0.057636127240622365
61,1.0963707961480884,1.0599061334282098,1.0874166216476888,1.0907523727074444,0.28207225044538514,0.2894553553598363,0.04830244536151905,0.036590428411480164
62,1.2297484499945746,1.2834238595412581,1.014611737677546,1.0646488948864548,0.29070440903018374,0.25135921841423864,0.09277217809073904,0.03446874820431461
63,1.0031890324240593,1.0821885074334734,0.9827719443040525,1.0433861393837844,0.29487077298538383,0.24318048342210044,0.047797690796104665,0.05561710897896482
64,0.7700217037766055,0.726122107556867,0.6668412294043842,0.6990607457411891,0.20814318886675165,0.19871119392945572,0.059807001296901044,0.0525615985061688
65,0.8034038705079035,0.793946019305629,0.6579023029974288,0.6670818041425622,0.2187703973078896,0.21454545655012247,0.04533472615735659,0.05373828156809079
66,0.7072581261501628,0.7026057680758455,0.6143912973718684,0.6289945718918067,0.21569434394916442,0.2057898227429077,0.04633537002103828,0.05322869441528993
67,0.7753128937736521,0.7941618865087283,0.6902107505678126,0.6820617823402432,0.1819411439918274,0.17138805731836956,0.04215675536807122,0.04724336167511982
68,0.8141503532692501,0.827283150790743,0.7100901313306907,0.7492210921915519,0.32484791207910885,0.25555332451915175,0.05313604220568977,0.05329355096201004
69,0.7322340386499314,0.7458905639738564,0.6304504749370573,0.659953289191876,0.21882598863364972,0.20883808043875282,0.05188523737608766,0.0567031522752958
70,0.6761269949781659,0.6930899024068197,0.5723100697615519,0.5969616986440065,0.1958667710947309,0.18340504890350987,0.0531545726476098,0.045529295797516925
71,0.8210238898559549,0.8504774583070555,0.685943630738767,0.7477674914338877,0.20416840907490494,0.198868702685776,0.05737951340537694,0.047576909629680385
72,0.8575185405833124,0.849579051386688,0.7244750320991215,0.7237622879528351,0.2577429706794051,0.2503608562152857,0.06440569335724293,0.060970055282354226
73,0.9390309157616668,0.9209444349473387,0.8833015596674606,0.8941612717318566,0.3557938777204706,0.3377743065929931,0.09095926926549347,0.08585088612207295
74,0.8862472341950712,0.9693073522119994,0.8468025907653652,0.8939314019944807,0.4098626075404391,0.4168039987529693,0.060980071719890346,0.09440492377791829
75,0.9204405268214317,0.957161101510763,0.8196366055126383,0.8120091708452917,0.29744812907257945,0.3059721174158164,0.06246250447523591,0.07150734757035104
76,0.8077265228315347,0.830101234792661,0.6725946829652358,0.6853999726606502,0.19944730421919457,0.19058275699972957,0.0483894097369892,0.04721748654526332
77,0.8669081016091941,0.8809919207099679,0.7760352961817636,0.7684044741792309,0.22234488042676182,0.20980430063154126,0.06338401672855883,0.0694940436255912
78,0.8902655173112395,0.9040670600277051,0.767692298348745,0.7864954045820672,0.20565749549158813,0.21225832782789034,0.051464456060577625,0.056092050202264446
79,0.7924513659894504,0.809193501485174,0.7441011965665706,0.7476238729338397,0.2855285684045983,0.28654022859574624,0.06709009861692272,0.0759947115865322
80,0.9793908461505808,0.944437734740372,0.7897592129816616,0.8541698775102795,0.37386353103562864,0.3513866452045784,0.08804448594248294,0.076906207402319
81,0.9714374605493863,0.9199102357079064,0.7971209215021491,0.8186089460496999,0.43834935589316054,0.3916326912247031,0.08564054093381447,0.06582802748737178
82,0.934061397481495,0.9324797969191908,0.8656249293683045,0.83571691308767,0.32339070229112676,0.32972109081395373,0.07418173639249473,0.08267567542312335
83,0.8524375908976488,0.8707473828023866,0.7720100520344535,0.7617215702380886,0.28670049159632416,0.2798893140717635,0.07205825163483758,0.06728041093010897
84,0.8809393733991623,0.9311803815555753,0.7922123915779122,0.8050920900550287,0.27838684844134565,0.25496841748190024,0.0648163672962238,0.08144365360618075
85,0.9541380834938902,0.9785735194781092,0.7848254926287561,0.8184304719254236,0.3408493529165816,0.32382140910517987,0.0700850134402222,0.07971080991243222
86,0.8927909103982049,0.8989110737015941,0.7947038675601433,0.8397678832188029,0.41941828894989625,0.4064169530280143,0.09547668259428298,0.10336963537274448
87,0.9610463643673599,0.9719469072267515,0.8232430129852693,0.8489550471419036,0.3156680289507793,0.31408543182007254,0.0843684533667274,0.07835859084505621
88,0.9630524891407704,0.9290438041211216,0.8574657043059297,0.8220839120030553,0.3560618389402789,0.34244512367006313,0.10100793901341222,0.09777167933035645
89,0.86327764553748,0.8665216780740288,0.7753918479983596,0.7957241971791079,0.3270942617017571,0.33414075920033515,0.08725688843559791,0.07523998455587386
90,0.865729551455308,0.8758043214951567,0.8495520394370848,0.7730530092728292,0.24168143067046644,0.2300186835107749,0.09208074720845462,0.07758474628850294
91,0.8939784979482638,0.927976334559331,0.8505229767711134,0.8231803203237787,0.29291203206827376,0.29534227990573825,0.07395769298334233,0.06765614582690167
92,0.8623719522237624,0.8731981063338472,0.7624221060875407,0.8150979671334556,0.29899375781228044,0.32706983710037557,0.09662372306542347,0.08647530119138822
93,0.8970320564701346,0.9131620710414011,0.7951880062582989,0.8199391919649665,0.3199744903990344,0.311364818412037,0.09410798912312351,0.0727242506135739
94,0.8471773867787975,0.8709803074318736,0.739983462243873,0.7669666834153178,0.2181361149386494,0.21862460696628044,0.06212397361397993,0.06986657225193221
95,0.9971125587098583,1.0544489408988575,0.8921160885200778,0.9520491012453441,0.25887635004307974,0.25174436643966625,0.0650915626818386,0.0645297968500629
96,0.8280960371029351,0.8469447349758293,0.7885144885123215,0.780957730258525,0.25724897016346343,0.24810406719592037,0.0640013676524508,0.07639750382800138
97,0.8461825797108449,0.8521035295935445,0.858863347618312,0.8776689783180542,0.31007179495332265,0.31575821478724814,0.08192848621771935,0.10381925961027993
98,0.8553996582709439,0.8638764385789447,0.8014075423124538,0.76201089823545,0.3523637328981217,0.33764898817980876,0.10368972840677367,0.102251932047854
99,0.7506954150404357,0.7935306272340151,0.7557192909093681,0.8054731708983494,0.3884640793153207,0.3668971339315258,0.08953196786353773,0.10003694846789668
100,0.8208838515836341,0.8543695041337079,0.7805206302627834,0.8077167464709397,0.39969443465931476,0.412103523955216,0.10765338323406569,0.10542544653375775
101,0.8609686755024795,0.9469457453493912,0.7833794452463055,0.7920038686750518,0.2761734789957303,0.2794247122037378,0.07894926853707501,0.08148808012579802
102,0.8944584764896072,0.9335163267093433,0.7930330720511746,0.8406670772540582,0.33600394189527905,0.3260170861049452,0.06049107203743073,0.08503723510186996
103,1.3338031700616433,1.3621207978675633,1.422252867324487,1.3183893248543868,0.313815246734654,0.2976627056574214,0.032926831931295274,0.017940071685619178
104,0.977260820118256,0.9610466079915184,0.8898827193948092,0.8266600544238457,0.3372102055570114,0.3095266526388308,0.04957900304753631,0.0805874206149895
105,0.857865691815552,0.9033583397074197,0.80948324756687,0.8401753558357364,0.20285729073549308,0.18505710072292433,0.03923948493089615,0.03372507526868806
106,0.9514431457898275,1.038116635606164,0.855854213360085,0.9265358978977432,0.2052597081802418,0.1764306988432569,0.04867682940794712,0.058996073959652694
107,0.9205322924537824,0.9476201658909384,0.9038592847788381,0.8611600867911071,0.25194972822459927,0.24754022785132626,0.057891164670717615,0.06493622848548714
108,0.8797368434731633,0.9102655382202607,0.7732694509353594,0.7487394968948295,0.2733180656656556,0.27108797352285086,0.05306605621628554,0.07053173240743359
109,0.9161996129292617,0.9187694782724745,0.7793769204974641,0.8682260049177923,0.2609106439256874,0.2558827998219094,0.06502745952769279,0.08012112862149397
110,0.8644042588641078,0.8478200485476179,0.9094411357794507,0.8193524380023848,0.24823966584156956,0.2575452321465457,0.06233107539139251,0.09273128601080805
111,0.8878654968656581,0.893003458575822,0.7459506998645041,0.7340214019209358,0.2338048876081425,0.21829561043318227,0.052954551609145306,0.06361844676473888
112,0.7234415889370734,0.7565977894447036,0.7272945654023143,0.7485011064835302,0.30582672703826835,0.317250880878909,0.06949778059576957,0.06052672811221413
113,0.7918143860797879,0.8178831209381754,0.7492950063294384,0.7421621278108341,0.19313611634935787,0.17595427006729406,0.06881861617046085,0.06159109027128003
114,0.8023367165958765,0.8312712893198794,0.7435946656343508,0.7009214031129248,0.14138784185382058,0.12814920395153426,0.03480971099268855,0.046375779787871316
115,0.7855660423199115,0.7975592423690627,0.6763736844784713,0.687396654277713,0.1739167767913679,0.16485449326560683,0.04484512563530988,0.044895809547646354
116,0.782279756963755,0.8059354338569875,0.7519448537659333,0.74656734414945,0.3167237681906097,0.300890113976696,0.0791784078520356,0.08086111374160646
117,0.910531887744617,0.9515733630493151,0.885732522981492,0.8790644231859001,0.32210639968074295,0.32151846629763986,0.08621333488433783,0.08832178563753504
118,0.8147765953078837,0.7916589130171324,0.8186433298548191,0.8948371462119205,0.3732160568808407,0.35682487963122583,0.07479931782616447,0.04882888114495653
119,0.74446058970979,0.8283840203821771,0.688823724028576,0.8763330058609098,0.18203633954767062,0.1579817547527813,0.0348908052524269,0.007389714418657528
120,0.8503915690791861,0.8813679023174626,0.7872011167135666,0.8554514378291019,0.19357866317542777,0.18169133494421516,0.05181655895656778,0.03484282585719209
121,0.647226671411019,0.6535767290404537,0.6114240502013897,0.6598509889192581,0.10692880346441727,0.1254551283119401,0.023822281976172064,0.019431209608712918
122,0.7770034932225071,0.8006218113210337,0.7374150806560662,0.7159685073857954,0.10154712041102373,0.11761596874920938,0.02479384245660771,0.024622390607119068
123,0.860951367242215,0.8473755003123423,0.7496064844670559,0.7356391301805743,0.10776701250636175,0.11163420422260559,0.03037555266773799,0.027394195507185467
124,0.8787158082572278,0.8570121619350057,0.7346161340293976,0.7472927688833554,0.18196756292394686,0.14106677171815604,0.040138782985841295,0.038662392059689084
125,0.819849677199581,0.8622067027198708,0.7936028531481343,0.7916613608646376,0.16206009817776548,0.14384810172097182,0.03118518640143436,0.037528904832514164
126,0.8042908233168138,0.8053847488076399,0.7399824352453707,0.6977293370991156,0.15023944566579847,0.144962538742648,0.04305346442714823,0.04923525611148876
127,0.7744861562642789,0.7764589062409543,0.7387513438022643,0.7366701688031819,0.1405333659641914,0.14719141278600037,0.025765402937043356,0.01445910597354226
128,0.8872852542724788,0.9450272576765038,0.8748502554791809,0.8704856581350273,0.25692197214225304,0.23953433592596327,0.06934179499533064,0.06349679864013719
129,0.9955384662456432,0.9711879320770315,0.7979702859486476,0.8446012029352541,0.30025598923779434,0.27198880098221595,0.0798038472949626,0.0756165704942883
130,0.8722280432718301,0.9047556430018459,0.7840625224120144,0.772948938282342,0.2490140358969913,0.22940382753723515,0.07205554330309902,0.07591127619286948
131,0.8845059973885406,0.9037341606385678,0.7655889116526046,0.7408266120858692,0.4694293396275004,0.49501961778763304,0.10007714347652641,0.1150825752959516
132,0.8751792690467133,0.8970077022688618,0.7483388285571139,0.8232995941131264,0.5994068321059093,0.5879869862858884,0.08819068030041874,0.09043781125210025
133,0.8423993852833475,0.8283629368052695,0.7424319171890615,0.811476923622253,0.4480631764803647,0.4493647933157649,0.12270808524673968,0.10751846236570126
134,0.8651978741907732,0.9214435656232538,0.7860653049120694,0.803922515373516,0.3181102428101709,0.30026826864190187,0.0683348838585116,0.07421671842602769
135,0.8992909457494037,0.9112358237171931,0.8194163840140879,0.8286040888916961,0.3363205991016665,0.32975111790412764,0.07363958643297287,0.0765620846105696
136,0.9705629677855572,0.9702423619856502,0.858696108341178,0.919513338591077,0.2940676615804395,0.29296670532910685,0.07595474709448928,0.07794320889536557
137,0.9017256437268221,0.9513273078154576,0.7922891649630625,0.7952694252721058,0.22053951193786706,0.22098888183637017,0.0667426641751754,0.07123636316020655
138,0.8339489306919238,0.8225782132924212,0.7014546567234728,0.7156183311159178,0.23177375940044495,0.22250550524381818,0.06461939140474816,0.06563047367638018
139,0.9003709376759215,0.914183071134253,0.868061666062065,0.866407127215156,0.19754300738197006,0.17032242578014375,0.05715985108959643,0.05668801269616816
140,0.9364975666530544,0.9525018445167096,0.8889354227327658,0.8953007971554539,0.3127165123683188,0.26850974860307475,0.08377378332844351,0.0924241538746285
141,0.9122748171825888,0.950727616033067,0.8935338542467349,0.891997656804621,0.20665398207412075,0.20182325566521225,0.06021556639941762,0.06898951366769097
142,0.9445439869390273,0.9244463390723963,0.8734235992936632,0.8826766972971077,0.256365527096028,0.23573944875473496,0.07751630749178762,0.079156507621324
143,0.8352948162955274,0.8444528372980237,0.7136968680451178,0.7017751991473924,0.20340728455743573,0.1897239711480158,0.048509480543411435,0.058204636103616175
144,0.909754777124397,0.9548469100164977,0.8036878490309193,0.8919193942168319,0.36978681117839535,0.33741835552277377,0.10072972221281117,0.09756126070849327
145,1.0013366199227831,0.9419517041828642,0.8453270510001203,0.8612117870547384,0.26854420850625216,0.23008957139989045,0.07426509051127829,0.06461154053229537
146,1.0254405427683504,1.0896370163258076,0.883300978130819,0.9688246536356533,0.4094039773259097,0.42083551289724364,0.07584932126343724,0.08780513463764394
147,0.9288049272046468,0.9787592258717543,0.9154114978410511,0.9146079765651882,0.2757473296239821,0.2826655171531941,0.06467992459353965,0.07859608105674878
148,0.9072847241294131,0.928407588090517,0.8039844314993503,0.8007361448407665,0.2890936189101556,0.2736046290383282,0.0768750821821013,0.08656282419170636
149,0.8679785164905883,0.8937696927529118,0.756995495392563,0.8715039705435693,0.38471733121672785,0.3806940689468566,0.09794877038887748,0.10536844103388088
150,0.955230226236839,0.9299014751701524,0.8658628419860775,0.8680222318164376,0.3553805689429356,0.28507035664028435,0.10303198560803496,0.08899045836587798
151,0.7721319867303215,0.7861563702100741,0.883331555329694,0.9070981165597672,0.3757590191937284,0.3785969577353656,0.03663106213984783,0.024869003605833218
152,0.933705257641599,1.0186427315778732,0.9784768582456265,0.9377815626136022,0.2817651270134779,0.31637885934661975,0.07580373188927439,0.07750193607684046
153,0.8967417097259108,0.9069316297320387,0.8450023121272943,0.8067029297931899,0.239480982477437,0.2260891038171006,0.04782325349682685,0.05418297119254405
154,0.9564031880036402,0.9832316116348866,0.8579763091910175,0.8451020139339959,0.2750178996373765,0.2663787132335169,0.08455689172854107,0.09105337754674682
155,0.9918531665022069,0.9947313416668015,0.963366966445532,1.0056426751135716,0.2881362420527358,0.2679059572679723,0.06666306236962351,0.06350599820884632
156,0.8564980257152578,0.8774559167465511,0.8254075361719101,0.8315177870664762,0.252770285045907,0.27026520738089965,0.07171208555815885,0.06458874584521394
157,0.9080711430645745,0.923121633999687,0.9008674061909776,0.869176279439799,0.3594836126175919,0.37941756647029684,0.08142262225484533,0.09846165084820951
158,0.9180454257760842,0.9537520086078629,0.8027401697512467,0.8349213238738966,0.2843523239972195,0.2722369478134428,0.07768429357349184,0.07222496601749087
159,0.8817800117910978,0.8770994553122738,0.7896332263910946,0.751321001478135,0.18397591943417038,0.17580402411548,0.051869310453779544,0.045418414009736646
160,0.8271995846785903,0.8602011681742059,0.7964610560601976,0.7971849317048845,0.2503816972527756,0.24088084655703595,0.04597628161422872,0.05438012686881079
161,0.6703510232889983,0.7075389280614273,0.6287483689411464,0.6400354846108705,0.1501722091413197,0.15111249951945477,0.030157854940394167,0.03086307272399546
162,0.7360652179565278,0.7560055978757116,0.68367300561909,0.6993170537768538,0.14896746209433415,0.12501944152620692,0.03100999309557906,0.03202864100522537
163,0.7236476115099174,0.78395320852537,0.6609777945350048,0.7157409923638044,0.13604826408641604,0.1324242282540205,0.031656442730546915,0.026044084536053294
164,0.6515435227013903,0.6838175540061217,0.6296163120775898,0.6512555426488044,0.13971147868456718,0.14546096255920551,0.032635911874437595,0.034447929790635365
165,0.7949066087944047,0.7941280089729085,0.73028447838155,0.7322726231128968,0.17985012420120744,0.18455157609188272,0.045986076305667624,0.061735940139429825
166,0.7510864015177,0.7475139197863812,0.6845669126674924,0.674181418810834,0.17199478166720414,0.16703866779911727,0.03743531067950195,0.039002461309727045
167,0.695877792436176,0.676929860733269,0.6329596934998637,0.6597707015682687,0.17846053475235005,0.16826628109211897,0.04359614471990945,0.04284554042643353
168,0.6545457161533126,0.6842964086802045,0.6130194834469795,0.6446059192233995,0.11519157517785082,0.11455443432408638,0.02957031798019083,0.026175142745747434
169,0.7241343932104702,0.6956670810807747,0.6465421963437771,0.6560631038424958,0.13533569970508827,0.13084080190113365,0.0315602921535921,0.03129845344656562
170,0.6416290050518012,0.6693526343995085,0.5922125052037132,0.6074288488256679,0.14367962650233218,0.14181184372554329,0.03243308784368038,0.03226725666256361
171,0.6893379273438168,0.7057481352491867,0.6435267237799237,0.6121650844505694,0.14785158990095415,0.14267591145873068,0.031115166351647083,0.03724219209606679
172,0.6615869884296047,0.6783581055246118,0.6211549719482719,0.6186634538015255,0.11737356440307152,0.11173530424510124,0.03485945986212579,0.033174964180255416
173,0.6518889737816095,0.6723210065192555,0.5633422532498659,0.6022699173898624,0.12784711268413085,0.12222630843996234,0.027597799720591325,0.028976816910930802
174,0.7305924246673583,0.739366714208637,0.6987260388315908,0.6918293544974137,0.1456521447619317,0.1350738609980618,0.03226725666256361,0.0362210211386635
175,0.869041305688314,0.9358765804230643,0.7762575652385885,0.8407367943640148,0.5286944317957654,0.5301369982258051,0.11366683691056811,0.10633070848429758
176,0.7620772277831425,0.8032463713195688,0.7007546684490852,0.7679406214380141,0.25619733204953843,0.2480474482011942,0.05876300517580732,0.06720880008672381
177,0.9060556101993513,0.9170589870003963,0.8624515189091657,0.9802457456105531,0.8553679152479297,0.7974556543770176,0.09045014812625314,0.048184184688849135
178,0.9423589291208613,0.9447433152961611,0.7652708809972705,0.7923238231023984,0.5855710039476746,0.5546113090260522,0.12041114321169413,0.1074157157137292
179,0.9459067623266327,0.9356112329064589,0.9017043267157347,0.8869634865371037,0.46572702360591056,0.4584032248072472,0.0848155083097731,0.06724578896954535
180,0.7908908173481358,0.7880532091632645,0.6660418297670753,0.7891404504538017,0.5981225648517811,0.5855710039476746,0.12951040838579103,0.07148718086641435
181,0.8169800888521962,0.7882283718222309,0.6561803867052561,0.695833678449225,0.43228907353524554,0.4582306100207467,0.10988164123516467,0.10943777464130629
182,0.7924456217534406,0.8119502986104461,0.7179439398660896,0.8049863240575202,0.24771454825580042,0.24944069612080524,0.05771498682919724,0.05865203852734272
183,0.7864033746118828,0.7883701380075613,0.7021207704757806,0.7207894642999378,0.3028219315114745,0.3067297459575009,0.07666278512362654,0.08180582827385664
184,0.8074171908792905,0.8047424769949733,0.7027959359528331,0.7387611022766661,0.37621697524488934,0.35652069208876797,0.08894769605452553,0.09555055494608733
185,0.8057148052974198,0.8389076137587126,0.6687416624473168,0.8177817342850477,0.43036490989643866,0.433396834897666,0.09449499587158594,0.07103687984357132
186,0.7342462626265482,0.7835102055015686,0.6889950809513574,0.728072200228763,0.3994392748839196,0.3736454536697743,0.09081176846268753,0.0834340842930343
187,0.788441169154356,0.8113080385197234,0.759583323770799,0.7297630767685315,0.4003713110880006,0.38189902728422653,0.08769000864660899,0.08578101883102139
188,0.8281755793135499,0.8362542724496201,0.7290102616922265,0.7607197470209751,0.31277113725624284,0.2883360676167216,0.07411372225222428,0.08216516753326136
189,0.822009333509306,0.8306800555679686,0.7057029324593963,0.6848496626289688,0.3000258228992315,0.3054945172532972,0.07759482132770754,0.09458483068643712
