,Dens1,Dens2,Dens3,Vol1,Vol2,Vol3
427,2.1202335,1.5148408,2.1087956,0.0741595212221749,0.003950475933555897,0.043167759320898356
428,1.9486196,1.528786,2.1338046,0.07963083765597298,0.00564751136980174,0.07004212377029974
429,1.9038348,1.361247,2.1023026,0.09012834647471775,0.00514674681484395,0.06286449848257142
430,1.9828118,1.3636525,2.1603131,0.10311113123288267,0.005091106308737529,0.08484249839460775
431,2.0376918,1.5710285,2.203885,0.1361708652777812,0.007400187312154004,0.09281763760319477
432,2.0180504,1.4935435,2.1758497,0.1081651438708826,0.006556306302873284,0.06539614151041358
433,1.9594404,1.341447,2.1196578,0.14812430067297733,0.005322941750847617,0.10196122744001664
434,1.9700445,1.0728498,2.000883,0.12494279652377546,0.0017506674530676873,0.06980080554811811
435,1.6684891,0.7720487,1.8931793,0.09693211727469246,7.260832754658612e-05,0.055085517832009996
436,2.0494845,1.2263336,2.166677,0.1342770004094866,0.0031544284523016856,0.08171663885770786
437,2.0099962,1.2738951,2.1384575,0.12374072532328198,0.004412972796442512,0.07275354420167929
438,2.0264764,1.2594067,2.156675,0.12292589853637029,0.0034529293544376507,0.07177736557577519
439,1.9506663,1.2979639,2.0903397,0.07856119506933068,0.004067266801740387,0.036799080587174925
440,1.9858882,1.3556479,2.1561916,0.07991695066991081,0.004172176461309087,0.04218175312043056
441,2.0222592,1.2910669,2.1474252,0.06516503853978893,0.003922007273106802,0.03211042580183531
442,1.9757459,1.272079,2.1847286,0.08188602428027719,0.0035346485300839074,0.04793564444908313
443,2.0552552,1.301653,2.2006896,0.07513145619881548,0.003913937299293824,0.04363434840676641
444,1.9867556,1.2393161,2.1387837,0.08338703940949091,0.0037444678492213083,0.04231087270143819
445,2.0623055,1.2531009,2.1580992,0.0812888462181169,0.003922007273106802,0.04547430243612516
446,2.0051856,1.1204606,2.1019413,0.06535871791130038,0.002727651148786212,0.030940279598953655
447,2.0260777,1.3436123,2.1712608,0.10294865593214705,0.004422345649511373,0.049694898740312105
448,2.077356,1.3176609,2.113885,0.07713280970443376,0.0039865670636106175,0.03370021064299177
449,1.9722933,1.3516103,2.179164,0.06651272416655608,0.004236736251812903,0.03963164139552984
450,2.042965,1.1694831,2.168334,0.060670063125960766,0.0022031028509427093,0.03129535844672464
451,2.005337,1.308495,2.1290457,0.07035403170153312,0.004147966539870156,0.03386968009306429
452,2.003408,1.2058221,2.1467235,0.0952256909931281,0.0037686777706602394,0.04595850086490377
453,2.0053575,1.2323272,2.107339,0.07609178308255973,0.0029132605464846817,0.04076950770315959
454,2.0959089,1.3225169,2.1670306,0.07918258305292991,0.00405919682792741,0.04590201104821293
455,2.010034,1.3711694,2.1541529,0.07084630010412471,0.004139896566057179,0.03631488215839631
